,seconds of week [s],SV,pr [m],sat x ECEF [m],sat y ECEF [m],sat z ECEF [m]
1652,275,3,17029291.252321757,8000000.0,15000000.0,-1000000.0
1653,275,4,40078140.24280399,2000000.0,-40000000.0,-1500000.0
1654,275,5,22392907.243336335,-1200000.0,-10000000.0,20000000.0
1655,275,6,25722455.585168064,800000.0,-25000000.0,6000000.0
1656,276,1,30104061.693580195,15000000.0,-25000000.0,-7500000.0
1657,276,2,25317974.08186575,-20000000.0,4000000.0,15000000.0
1658,276,3,17029281.489410024,8000000.0,15000000.0,-1000000.0
1659,276,4,40078149.032431304,2000000.0,-40000000.0,-1500000.0
1660,276,5,22392901.12306599,-1200000.0,-10000000.0,20000000.0
1661,276,6,25722456.041711923,800000.0,-25000000.0,6000000.0
1662,277,1,30104071.287607577,15000000.0,-25000000.0,-7500000.0
1663,277,2,25317986.49364859,-20000000.0,4000000.0,15000000.0
1664,277,3,17029283.637453787,8000000.0,15000000.0,-1000000.0
1665,277,4,40078142.76281681,2000000.0,-40000000.0,-1500000.0
1666,277,5,22392917.560057726,-1200000.0,-10000000.0,20000000.0
1667,277,6,25722454.22534145,800000.0,-25000000.0,6000000.0
1668,278,1,30104069.600217003,15000000.0,-25000000.0,-7500000.0
1669,278,2,25317982.38730111,-20000000.0,4000000.0,15000000.0
1670,278,3,17029295.29445916,8000000.0,15000000.0,-1000000.0
1671,278,4,40078147.62485957,2000000.0,-40000000.0,-1500000.0
1672,278,5,22392901.36415307,-1200000.0,-10000000.0,20000000.0
1673,278,6,25722458.056285948,800000.0,-25000000.0,6000000.0
1674,279,1,30104063.228448384,15000000.0,-25000000.0,-7500000.0
1675,279,2,25317974.65353243,-20000000.0,4000000.0,15000000.0
1676,279,3,17029296.91587988,8000000.0,15000000.0,-1000000.0
1677,279,4,40078142.0759945,2000000.0,-40000000.0,-1500000.0
1678,279,5,22392899.108393073,-1200000.0,-10000000.0,20000000.0
1679,279,6,25722468.71391729,800000.0,-25000000.0,6000000.0
1680,280,1,30104046.886685666,15000000.0,-25000000.0,-7500000.0
1681,280,2,25317973.51183066,-20000000.0,4000000.0,15000000.0
1682,280,3,17029295.139774088,8000000.0,15000000.0,-1000000.0
1683,280,4,40078145.634157896,2000000.0,-40000000.0,-1500000.0
1684,280,5,22392901.34664681,-1200000.0,-10000000.0,20000000.0
1685,280,6,25722445.331643596,800000.0,-25000000.0,6000000.0
1686,281,1,30104058.123458043,15000000.0,-25000000.0,-7500000.0
1687,281,2,25317977.49647991,-20000000.0,4000000.0,15000000.0
1688,281,3,17029284.79687899,8000000.0,15000000.0,-1000000.0
1689,281,4,40078150.447332844,2000000.0,-40000000.0,-1500000.0
1690,281,5,22392907.98064499,-1200000.0,-10000000.0,20000000.0
1691,281,6,25722458.36797483,800000.0,-25000000.0,6000000.0
1692,282,1,30104044.923947934,15000000.0,-25000000.0,-7500000.0
1693,282,2,25317980.543314066,-20000000.0,4000000.0,15000000.0
1694,282,3,17029287.00196342,8000000.0,15000000.0,-1000000.0
1695,282,4,40078157.40022118,2000000.0,-40000000.0,-1500000.0
1696,282,5,22392896.924718797,-1200000.0,-10000000.0,20000000.0
1697,282,6,25722470.529272757,800000.0,-25000000.0,6000000.0
1698,283,1,30104051.912090823,15000000.0,-25000000.0,-7500000.0
1699,283,2,25317977.680336606,-20000000.0,4000000.0,15000000.0
1700,283,3,17029285.347281065,8000000.0,15000000.0,-1000000.0
1701,283,4,40078142.64759195,2000000.0,-40000000.0,-1500000.0
1702,283,5,22392883.251127478,-1200000.0,-10000000.0,20000000.0
1703,283,6,25722457.806699775,800000.0,-25000000.0,6000000.0
1704,284,1,30104063.753562253,15000000.0,-25000000.0,-7500000.0
1705,284,2,25317959.54701905,-20000000.0,4000000.0,15000000.0
1706,284,3,17029288.084318217,8000000.0,15000000.0,-1000000.0
1707,284,4,40078153.21811737,2000000.0,-40000000.0,-1500000.0
1708,284,5,22392905.748402223,-1200000.0,-10000000.0,20000000.0
1709,284,6,25722463.350966994,800000.0,-25000000.0,6000000.0
1710,285,1,30104070.747921325,15000000.0,-25000000.0,-7500000.0
1711,285,2,25317969.590883337,-20000000.0,4000000.0,15000000.0
1712,285,3,17029303.028005756,8000000.0,15000000.0,-1000000.0
1713,285,4,40078151.79517548,2000000.0,-40000000.0,-1500000.0
1714,285,5,22392890.213734135,-1200000.0,-10000000.0,20000000.0
1715,285,6,25722456.72582927,800000.0,-25000000.0,6000000.0
1716,286,1,30104074.636561103,15000000.0,-25000000.0,-7500000.0
1717,286,2,25317970.259915225,-20000000.0,4000000.0,15000000.0
1718,286,3,17029291.45640731,8000000.0,15000000.0,-1000000.0
1719,286,4,40078136.781432465,2000000.0,-40000000.0,-1500000.0
1720,286,5,22392897.41291104,-1200000.0,-10000000.0,20000000.0
1721,286,6,25722466.579716608,800000.0,-25000000.0,6000000.0
1722,287,1,30104077.264263738,15000000.0,-25000000.0,-7500000.0
1723,287,2,25317962.868694384,-20000000.0,4000000.0,15000000.0
1724,287,3,17029280.446429294,8000000.0,15000000.0,-1000000.0
1725,287,4,40078148.14130826,2000000.0,-40000000.0,-1500000.0
1726,287,5,22392907.61989382,-1200000.0,-10000000.0,20000000.0
1727,287,6,25722465.617654737,800000.0,-25000000.0,6000000.0
1728,288,1,30104056.243589964,15000000.0,-25000000.0,-7500000.0
1729,288,2,25317967.661086682,-20000000.0,4000000.0,15000000.0
1730,288,3,17029294.992455598,8000000.0,15000000.0,-1000000.0
1731,288,4,40078144.339980856,2000000.0,-40000000.0,-1500000.0
1732,288,5,22392898.762893446,-1200000.0,-10000000.0,20000000.0
1733,288,6,25722465.355773073,800000.0,-25000000.0,6000000.0
1734,289,1,30104050.973625228,15000000.0,-25000000.0,-7500000.0
1735,289,2,25317972.889915742,-20000000.0,4000000.0,15000000.0
1736,289,3,17029292.654524866,8000000.0,15000000.0,-1000000.0
1737,289,4,40078149.00141316,2000000.0,-40000000.0,-1500000.0
1738,289,5,22392911.740040828,-1200000.0,-10000000.0,20000000.0
1739,289,6,25722473.356641058,800000.0,-25000000.0,6000000.0
1740,290,1,30104080.922927517,15000000.0,-25000000.0,-7500000.0
1741,290,2,25317964.362577774,-20000000.0,4000000.0,15000000.0
1742,290,3,17029289.693566985,8000000.0,15000000.0,-1000000.0
1743,290,4,40078144.19684716,2000000.0,-40000000.0,-1500000.0
1744,290,5,22392894.246966068,-1200000.0,-10000000.0,20000000.0
1745,290,6,25722467.178921863,800000.0,-25000000.0,6000000.0
1746,291,1,30104055.78314058,15000000.0,-25000000.0,-7500000.0
1747,291,2,25317979.696400993,-20000000.0,4000000.0,15000000.0
1748,291,3,17029288.389284097,8000000.0,15000000.0,-1000000.0
1749,291,4,40078151.206992656,2000000.0,-40000000.0,-1500000.0
1750,291,5,22392897.980365537,-1200000.0,-10000000.0,20000000.0
1751,291,6,25722459.52685161,800000.0,-25000000.0,6000000.0
1752,292,1,30104073.147780858,15000000.0,-25000000.0,-7500000.0
1753,292,2,25317968.673932977,-20000000.0,4000000.0,15000000.0
1754,292,3,17029297.262549322,8000000.0,15000000.0,-1000000.0
1755,292,4,40078145.750906825,2000000.0,-40000000.0,-1500000.0
1756,292,5,22392898.11192727,-1200000.0,-10000000.0,20000000.0
1757,292,6,25722457.32576055,800000.0,-25000000.0,6000000.0
1758,293,1,30104076.080934245,15000000.0,-25000000.0,-7500000.0
1759,293,2,25317952.904398035,-20000000.0,4000000.0,15000000.0
1760,293,3,17029296.869562667,8000000.0,15000000.0,-1000000.0
1761,293,4,40078151.669574015,2000000.0,-40000000.0,-1500000.0
1762,293,5,22392906.66090124,-1200000.0,-10000000.0,20000000.0
1763,293,6,25722463.465739146,800000.0,-25000000.0,6000000.0
1764,294,1,30104073.8357772,15000000.0,-25000000.0,-7500000.0
1765,294,2,25317980.442368157,-20000000.0,4000000.0,15000000.0
1766,294,3,17029300.20421745,8000000.0,15000000.0,-1000000.0
1767,294,4,40078141.349385165,2000000.0,-40000000.0,-1500000.0
1768,294,5,22392908.299011394,-1200000.0,-10000000.0,20000000.0
1769,294,6,25722469.589477662,800000.0,-25000000.0,6000000.0
1770,295,1,30104075.997422427,15000000.0,-25000000.0,-7500000.0
1771,295,2,25317971.88076197,-20000000.0,4000000.0,15000000.0
1772,295,3,17029291.709475305,8000000.0,15000000.0,-1000000.0
1773,295,4,40078141.42971267,2000000.0,-40000000.0,-1500000.0
1774,295,5,22392907.661716726,-1200000.0,-10000000.0,20000000.0
1775,295,6,25722455.901671708,800000.0,-25000000.0,6000000.0
1776,296,1,30104071.43540667,15000000.0,-25000000.0,-7500000.0
1777,296,2,25317966.663378123,-20000000.0,4000000.0,15000000.0
1778,296,3,17029294.252917565,8000000.0,15000000.0,-1000000.0
1779,296,4,40078148.475540236,2000000.0,-40000000.0,-1500000.0
1780,296,5,22392905.22924928,-1200000.0,-10000000.0,20000000.0
1781,296,6,25722460.271492764,800000.0,-25000000.0,6000000.0
1782,297,1,30104086.79845231,15000000.0,-25000000.0,-7500000.0
1783,297,2,25317960.073840447,-20000000.0,4000000.0,15000000.0
1784,297,3,17029299.72106692,8000000.0,15000000.0,-1000000.0
1785,297,4,40078148.63553907,2000000.0,-40000000.0,-1500000.0
1786,297,5,22392899.637312647,-1200000.0,-10000000.0,20000000.0
1787,297,6,25722458.95661359,800000.0,-25000000.0,6000000.0
1788,298,1,30104056.723226972,15000000.0,-25000000.0,-7500000.0
1789,298,2,25317975.684907775,-20000000.0,4000000.0,15000000.0
1790,298,3,17029294.711241838,8000000.0,15000000.0,-1000000.0
1791,298,4,40078156.9736525,2000000.0,-40000000.0,-1500000.0
1792,298,5,22392892.54715694,-1200000.0,-10000000.0,20000000.0
1793,298,6,25722458.050737288,800000.0,-25000000.0,6000000.0
1794,299,1,30104062.00421794,15000000.0,-25000000.0,-7500000.0
1795,299,2,25317953.935585663,-20000000.0,4000000.0,15000000.0
1796,299,3,17029299.134475704,8000000.0,15000000.0,-1000000.0
1797,299,4,40078148.52110836,2000000.0,-40000000.0,-1500000.0
1798,299,5,22392893.11179543,-1200000.0,-10000000.0,20000000.0
1799,299,6,25722456.438550897,800000.0,-25000000.0,6000000.0
1800,300,1,30104070.202578668,15000000.0,-25000000.0,-7500000.0
1801,300,2,25317961.2816788,-20000000.0,4000000.0,15000000.0
1802,300,3,17029303.80242229,8000000.0,15000000.0,-1000000.0
1803,300,4,40078152.69746869,2000000.0,-40000000.0,-1500000.0
1804,300,5,22392905.067651276,-1200000.0,-10000000.0,20000000.0
1805,300,6,25722440.717681598,800000.0,-25000000.0,6000000.0
1806,301,1,30104088.740913544,15000000.0,-25000000.0,-7500000.0
1807,301,2,25317958.20825912,-20000000.0,4000000.0,15000000.0
1808,301,3,17029288.239335794,8000000.0,15000000.0,-1000000.0
1809,301,4,40078163.82526104,2000000.0,-40000000.0,-1500000.0
1810,301,5,22392904.69558495,-1200000.0,-10000000.0,20000000.0
1811,301,6,25722466.59462211,800000.0,-25000000.0,6000000.0
1812,302,1,30104071.33519904,15000000.0,-25000000.0,-7500000.0
1813,302,2,25317962.90239654,-20000000.0,4000000.0,15000000.0
1814,302,3,17029305.565999728,8000000.0,15000000.0,-1000000.0
1815,302,4,40078151.23655116,2000000.0,-40000000.0,-1500000.0
1816,302,5,22392904.692720074,-1200000.0,-10000000.0,20000000.0
1817,302,6,25722452.97729139,800000.0,-25000000.0,6000000.0
1818,303,1,30104062.67849373,15000000.0,-25000000.0,-7500000.0
1819,303,2,25317962.60908113,-20000000.0,4000000.0,15000000.0
1820,303,3,17029305.9770026,8000000.0,15000000.0,-1000000.0
1821,303,4,40078150.46942503,2000000.0,-40000000.0,-1500000.0
1822,303,5,22392903.862139113,-1200000.0,-10000000.0,20000000.0
1823,303,6,25722446.680080626,800000.0,-25000000.0,6000000.0
1824,304,1,30104074.14154712,15000000.0,-25000000.0,-7500000.0
1825,304,2,25317963.842165202,-20000000.0,4000000.0,15000000.0
1826,304,3,17029301.470710646,8000000.0,15000000.0,-1000000.0
1827,304,4,40078154.47372253,2000000.0,-40000000.0,-1500000.0
1828,304,5,22392895.909930315,-1200000.0,-10000000.0,20000000.0
1829,304,6,25722470.39621852,800000.0,-25000000.0,6000000.0
1830,305,1,30104052.703398403,15000000.0,-25000000.0,-7500000.0
1831,305,2,25317967.38951694,-20000000.0,4000000.0,15000000.0
1832,305,3,17029296.214740306,8000000.0,15000000.0,-1000000.0
1833,305,4,40078134.85576003,2000000.0,-40000000.0,-1500000.0
1834,305,5,22392895.570822142,-1200000.0,-10000000.0,20000000.0
1835,305,6,25722438.835685555,800000.0,-25000000.0,6000000.0
1836,306,1,30104071.589995142,15000000.0,-25000000.0,-7500000.0
1837,306,2,25317964.815774314,-20000000.0,4000000.0,15000000.0
1838,306,3,17029305.424319096,8000000.0,15000000.0,-1000000.0
1839,306,4,40078138.17550971,2000000.0,-40000000.0,-1500000.0
1840,306,5,22392890.407836843,-1200000.0,-10000000.0,20000000.0
1841,306,6,25722453.441103578,800000.0,-25000000.0,6000000.0
1842,307,1,30104066.64063515,15000000.0,-25000000.0,-7500000.0
1843,307,2,25317958.114944153,-20000000.0,4000000.0,15000000.0
1844,307,3,17029297.639497053,8000000.0,15000000.0,-1000000.0
1845,307,4,40078151.76709323,2000000.0,-40000000.0,-1500000.0
1846,307,5,22392888.222314935,-1200000.0,-10000000.0,20000000.0
1847,307,6,25722449.927315105,800000.0,-25000000.0,6000000.0
1848,308,1,30104050.99581932,15000000.0,-25000000.0,-7500000.0
1849,308,2,25317950.34242605,-20000000.0,4000000.0,15000000.0
1850,308,3,17029307.411377374,8000000.0,15000000.0,-1000000.0
1851,308,4,40078135.12471803,2000000.0,-40000000.0,-1500000.0
1852,308,5,22392897.94485156,-1200000.0,-10000000.0,20000000.0
1853,308,6,25722446.099408053,800000.0,-25000000.0,6000000.0
1854,309,1,30104067.063311886,15000000.0,-25000000.0,-7500000.0
1855,309,2,25317971.642618787,-20000000.0,4000000.0,15000000.0
1856,309,3,17029297.959527273,8000000.0,15000000.0,-1000000.0
1857,309,4,40078136.50170772,2000000.0,-40000000.0,-1500000.0
1858,309,5,22392912.51877722,-1200000.0,-10000000.0,20000000.0
1859,309,6,25722462.3815505,800000.0,-25000000.0,6000000.0
1860,310,1,30104068.815614905,15000000.0,-25000000.0,-7500000.0
1861,310,2,25317958.122833442,-20000000.0,4000000.0,15000000.0
1862,310,3,17029290.290467065,8000000.0,15000000.0,-1000000.0
1863,310,4,40078138.93396304,2000000.0,-40000000.0,-1500000.0
1864,310,5,22392877.393558174,-1200000.0,-10000000.0,20000000.0
1865,310,6,25722436.086516254,800000.0,-25000000.0,6000000.0
1866,311,1,30104064.68820431,15000000.0,-25000000.0,-7500000.0
1867,311,2,25317962.35390927,-20000000.0,4000000.0,15000000.0
1868,311,3,17029315.240791522,8000000.0,15000000.0,-1000000.0
1869,311,4,40078133.015681855,2000000.0,-40000000.0,-1500000.0
1870,311,5,22392893.564980466,-1200000.0,-10000000.0,20000000.0
1871,311,6,25722451.3492382,800000.0,-25000000.0,6000000.0
1872,312,1,30104059.74196023,15000000.0,-25000000.0,-7500000.0
1873,312,2,25317967.23994379,-20000000.0,4000000.0,15000000.0
1874,312,3,17029304.031187605,8000000.0,15000000.0,-1000000.0
1875,312,4,40078142.407117516,2000000.0,-40000000.0,-1500000.0
1876,312,5,22392900.66739091,-1200000.0,-10000000.0,20000000.0
1877,312,6,25722456.4849058,800000.0,-25000000.0,6000000.0
1878,313,1,30104054.66282298,15000000.0,-25000000.0,-7500000.0
1879,313,2,25317961.051676083,-20000000.0,4000000.0,15000000.0
1880,313,3,17029316.921319157,8000000.0,15000000.0,-1000000.0
1881,313,4,40078128.36905934,2000000.0,-40000000.0,-1500000.0
1882,313,5,22392892.930776265,-1200000.0,-10000000.0,20000000.0
1883,313,6,25722445.95232937,800000.0,-25000000.0,6000000.0
1884,314,1,30104060.135756947,15000000.0,-25000000.0,-7500000.0
1885,314,2,25317963.88585506,-20000000.0,4000000.0,15000000.0
1886,314,3,17029294.73280369,8000000.0,15000000.0,-1000000.0
1887,314,4,40078140.04729312,2000000.0,-40000000.0,-1500000.0
1888,314,5,22392885.585468397,-1200000.0,-10000000.0,20000000.0
1889,314,6,25722428.196202666,800000.0,-25000000.0,6000000.0
1890,315,1,30104062.641163092,15000000.0,-25000000.0,-7500000.0
1891,315,2,25317968.0010424,-20000000.0,4000000.0,15000000.0
1892,315,3,17029311.51231348,8000000.0,15000000.0,-1000000.0
1893,315,4,40078135.08403549,2000000.0,-40000000.0,-1500000.0
1894,315,5,22392893.625984628,-1200000.0,-10000000.0,20000000.0
1895,315,6,25722433.74860251,800000.0,-25000000.0,6000000.0
1896,316,1,30104047.346982867,15000000.0,-25000000.0,-7500000.0
1897,316,2,25317965.689206906,-20000000.0,4000000.0,15000000.0
1898,316,3,17029307.877352882,8000000.0,15000000.0,-1000000.0
1899,316,4,40078125.786471084,2000000.0,-40000000.0,-1500000.0
1900,316,5,22392907.027063753,-1200000.0,-10000000.0,20000000.0
1901,316,6,25722453.123425182,800000.0,-25000000.0,6000000.0
1902,317,1,30104064.543232422,15000000.0,-25000000.0,-7500000.0
1903,317,2,25317952.589795996,-20000000.0,4000000.0,15000000.0
1904,317,3,17029299.27175677,8000000.0,15000000.0,-1000000.0
1905,317,4,40078123.79120369,2000000.0,-40000000.0,-1500000.0
1906,317,5,22392901.636475343,-1200000.0,-10000000.0,20000000.0
1907,317,6,25722436.37465248,800000.0,-25000000.0,6000000.0
1908,318,1,30104054.556785215,15000000.0,-25000000.0,-7500000.0
1909,318,2,25317955.294466633,-20000000.0,4000000.0,15000000.0
1910,318,3,17029323.383212663,8000000.0,15000000.0,-1000000.0
1911,318,4,40078124.78759741,2000000.0,-40000000.0,-1500000.0
1912,318,5,22392888.99750789,-1200000.0,-10000000.0,20000000.0
1913,318,6,25722445.77133937,800000.0,-25000000.0,6000000.0
1914,319,1,30104050.535232093,15000000.0,-25000000.0,-7500000.0
1915,319,2,25317958.578714523,-20000000.0,4000000.0,15000000.0
1916,319,3,17029305.347886343,8000000.0,15000000.0,-1000000.0
1917,319,4,40078119.94405363,2000000.0,-40000000.0,-1500000.0
1918,319,5,22392890.684654366,-1200000.0,-10000000.0,20000000.0
1919,319,6,25722421.48022304,800000.0,-25000000.0,6000000.0
1920,320,1,30104061.977242228,15000000.0,-25000000.0,-7500000.0
1921,320,2,25317973.19478516,-20000000.0,4000000.0,15000000.0
1922,320,3,17029310.066149507,8000000.0,15000000.0,-1000000.0
1923,320,4,40078135.958830826,2000000.0,-40000000.0,-1500000.0
1924,320,5,22392898.274197463,-1200000.0,-10000000.0,20000000.0
1925,320,6,25722433.266674735,800000.0,-25000000.0,6000000.0
1926,321,1,30104047.790256113,15000000.0,-25000000.0,-7500000.0
1927,321,2,25317971.478343718,-20000000.0,4000000.0,15000000.0
1928,321,3,17029324.876885843,8000000.0,15000000.0,-1000000.0
1929,321,4,40078124.30352949,2000000.0,-40000000.0,-1500000.0
1930,321,5,22392890.54470705,-1200000.0,-10000000.0,20000000.0
1931,321,6,25722447.923976507,800000.0,-25000000.0,6000000.0
1932,322,1,30104055.47021862,15000000.0,-25000000.0,-7500000.0
1933,322,2,25317972.14202795,-20000000.0,4000000.0,15000000.0
1934,322,3,17029310.886042066,8000000.0,15000000.0,-1000000.0
1935,322,4,40078131.925432995,2000000.0,-40000000.0,-1500000.0
1936,322,5,22392887.096076373,-1200000.0,-10000000.0,20000000.0
1937,322,6,25722443.132915672,800000.0,-25000000.0,6000000.0
1938,323,1,30104067.481461152,15000000.0,-25000000.0,-7500000.0
1939,323,2,25317974.528151948,-20000000.0,4000000.0,15000000.0
1940,323,3,17029317.26340664,8000000.0,15000000.0,-1000000.0
1941,323,4,40078122.98719671,2000000.0,-40000000.0,-1500000.0
1942,323,5,22392890.368920702,-1200000.0,-10000000.0,20000000.0
1943,323,6,25722438.58011874,800000.0,-25000000.0,6000000.0
1944,324,1,30104063.350728072,15000000.0,-25000000.0,-7500000.0
1945,324,2,25317965.654182464,-20000000.0,4000000.0,15000000.0
1946,324,3,17029329.23134906,8000000.0,15000000.0,-1000000.0
1947,324,4,40078120.378584206,2000000.0,-40000000.0,-1500000.0
1948,324,5,22392884.347148005,-1200000.0,-10000000.0,20000000.0
1949,324,6,25722453.766856734,800000.0,-25000000.0,6000000.0
1950,325,1,30104057.5570531,15000000.0,-25000000.0,-7500000.0
1951,325,2,25317982.160220362,-20000000.0,4000000.0,15000000.0
1952,325,3,17029321.2485207,8000000.0,15000000.0,-1000000.0
1953,325,4,40078120.65374996,2000000.0,-40000000.0,-1500000.0
1954,325,5,22392886.268805448,-1200000.0,-10000000.0,20000000.0
1955,325,6,25722427.776231788,800000.0,-25000000.0,6000000.0
1956,326,1,30104034.358853865,15000000.0,-25000000.0,-7500000.0
1957,326,2,25317961.985988993,-20000000.0,4000000.0,15000000.0
1958,326,3,17029319.343231242,8000000.0,15000000.0,-1000000.0
1959,326,4,40078131.415317774,2000000.0,-40000000.0,-1500000.0
1960,326,5,22392874.888706807,-1200000.0,-10000000.0,20000000.0
1961,326,6,25722437.52942991,800000.0,-25000000.0,6000000.0
1962,327,1,30104051.70880821,15000000.0,-25000000.0,-7500000.0
1963,327,2,25317979.620957125,-20000000.0,4000000.0,15000000.0
1964,327,3,17029330.81893044,8000000.0,15000000.0,-1000000.0
1965,327,4,40078131.05335707,2000000.0,-40000000.0,-1500000.0
1966,327,5,22392901.699473877,-1200000.0,-10000000.0,20000000.0
1967,327,6,25722429.181767423,800000.0,-25000000.0,6000000.0
1968,328,1,30104045.384952813,15000000.0,-25000000.0,-7500000.0
1969,328,2,25317967.561717074,-20000000.0,4000000.0,15000000.0
1970,328,3,17029317.71724143,8000000.0,15000000.0,-1000000.0
1971,328,4,40078120.949476145,2000000.0,-40000000.0,-1500000.0
1972,328,5,22392885.50922762,-1200000.0,-10000000.0,20000000.0
1973,328,6,25722428.401316263,800000.0,-25000000.0,6000000.0
1974,329,1,30104062.141247656,15000000.0,-25000000.0,-7500000.0
1975,329,2,25317971.023303416,-20000000.0,4000000.0,15000000.0
1976,329,3,17029338.056174483,8000000.0,15000000.0,-1000000.0
1977,329,4,40078122.88141316,2000000.0,-40000000.0,-1500000.0
1978,329,5,22392876.709276427,-1200000.0,-10000000.0,20000000.0
1979,329,6,25722416.151195627,800000.0,-25000000.0,6000000.0
1980,330,1,30104032.332759824,15000000.0,-25000000.0,-7500000.0
1981,330,2,25317977.79938854,-20000000.0,4000000.0,15000000.0
1982,330,3,17029329.38052346,8000000.0,15000000.0,-1000000.0
1983,330,4,40078110.23107619,2000000.0,-40000000.0,-1500000.0
1984,330,5,22392882.099263743,-1200000.0,-10000000.0,20000000.0
1985,330,6,25722421.59292997,800000.0,-25000000.0,6000000.0
1986,331,1,30104039.704862196,15000000.0,-25000000.0,-7500000.0
1987,331,2,25317971.864558857,-20000000.0,4000000.0,15000000.0
1988,331,3,17029320.328940317,8000000.0,15000000.0,-1000000.0
1989,331,4,40078125.713961,2000000.0,-40000000.0,-1500000.0
1990,331,5,22392876.135766998,-1200000.0,-10000000.0,20000000.0
1991,331,6,25722423.79119969,800000.0,-25000000.0,6000000.0
1992,332,1,30104045.683163203,15000000.0,-25000000.0,-7500000.0
1993,332,2,25317962.487999514,-20000000.0,4000000.0,15000000.0
1994,332,3,17029325.160073604,8000000.0,15000000.0,-1000000.0
1995,332,4,40078117.86666257,2000000.0,-40000000.0,-1500000.0
1996,332,5,22392894.194889594,-1200000.0,-10000000.0,20000000.0
1997,332,6,25722423.155766003,800000.0,-25000000.0,6000000.0
1998,333,1,30104027.06406474,15000000.0,-25000000.0,-7500000.0
1999,333,2,25317962.2564235,-20000000.0,4000000.0,15000000.0
2000,333,3,17029311.7640792,8000000.0,15000000.0,-1000000.0
2001,333,4,40078130.07218801,2000000.0,-40000000.0,-1500000.0
2002,333,5,22392881.553192735,-1200000.0,-10000000.0,20000000.0
2003,333,6,25722412.20287045,800000.0,-25000000.0,6000000.0
2004,334,1,30104029.983187422,15000000.0,-25000000.0,-7500000.0
2005,334,2,25317954.361079086,-20000000.0,4000000.0,15000000.0
2006,334,3,17029312.598886654,8000000.0,15000000.0,-1000000.0
2007,334,4,40078122.598375894,2000000.0,-40000000.0,-1500000.0
2008,334,5,22392879.570852134,-1200000.0,-10000000.0,20000000.0
2009,334,6,25722428.67129521,800000.0,-25000000.0,6000000.0
2010,335,1,30104044.14834253,15000000.0,-25000000.0,-7500000.0
2011,335,2,25317983.39510154,-20000000.0,4000000.0,15000000.0
2012,335,3,17029332.190445494,8000000.0,15000000.0,-1000000.0
2013,335,4,40078104.67981415,2000000.0,-40000000.0,-1500000.0
2014,335,5,22392888.47379911,-1200000.0,-10000000.0,20000000.0
2015,335,6,25722422.847598217,800000.0,-25000000.0,6000000.0
2016,336,1,30104037.446092278,15000000.0,-25000000.0,-7500000.0
2017,336,2,25317969.876551006,-20000000.0,4000000.0,15000000.0
2018,336,3,17029328.481453564,8000000.0,15000000.0,-1000000.0
2019,336,4,40078110.00248612,2000000.0,-40000000.0,-1500000.0
2020,336,5,22392883.41016248,-1200000.0,-10000000.0,20000000.0
2021,336,6,25722422.003719017,800000.0,-25000000.0,6000000.0
2022,337,1,30104039.761570465,15000000.0,-25000000.0,-7500000.0
2023,337,2,25317964.983179253,-20000000.0,4000000.0,15000000.0
2024,337,3,17029345.04867417,8000000.0,15000000.0,-1000000.0
2025,337,4,40078128.02397899,2000000.0,-40000000.0,-1500000.0
2026,337,5,22392888.63451747,-1200000.0,-10000000.0,20000000.0
2027,337,6,25722420.81935866,800000.0,-25000000.0,6000000.0
2028,338,1,30104038.421795312,15000000.0,-25000000.0,-7500000.0
2029,338,2,25317959.492071055,-20000000.0,4000000.0,15000000.0
2030,338,3,17029325.865382306,8000000.0,15000000.0,-1000000.0
2031,338,4,40078125.3927171,2000000.0,-40000000.0,-1500000.0
2032,338,5,22392895.660136357,-1200000.0,-10000000.0,20000000.0
2033,338,6,25722424.288825713,800000.0,-25000000.0,6000000.0
2034,339,1,30104039.015470266,15000000.0,-25000000.0,-7500000.0
2035,339,2,25317947.97347118,-20000000.0,4000000.0,15000000.0
2036,339,3,17029350.77200537,8000000.0,15000000.0,-1000000.0
2037,339,4,40078111.63611512,2000000.0,-40000000.0,-1500000.0
2038,339,5,22392886.810953308,-1200000.0,-10000000.0,20000000.0
2039,339,6,25722435.660143457,800000.0,-25000000.0,6000000.0
2040,340,1,30104043.429115243,15000000.0,-25000000.0,-7500000.0
2041,340,2,25317961.233964577,-20000000.0,4000000.0,15000000.0
2042,340,3,17029333.530913576,8000000.0,15000000.0,-1000000.0
2043,340,4,40078112.6177224,2000000.0,-40000000.0,-1500000.0
2044,340,5,22392890.53105729,-1200000.0,-10000000.0,20000000.0
2045,340,6,25722437.97021407,800000.0,-25000000.0,6000000.0
2046,341,1,30104040.31105249,15000000.0,-25000000.0,-7500000.0
2047,341,2,25317977.9067595,-20000000.0,4000000.0,15000000.0
2048,341,3,17029348.25076469,8000000.0,15000000.0,-1000000.0
2049,341,4,40078101.07856528,2000000.0,-40000000.0,-1500000.0
2050,341,5,22392881.486886725,-1200000.0,-10000000.0,20000000.0
2051,341,6,25722427.771223906,800000.0,-25000000.0,6000000.0
2052,342,1,30104035.947795037,15000000.0,-25000000.0,-7500000.0
2053,342,2,25317969.41650938,-20000000.0,4000000.0,15000000.0
2054,342,3,17029336.137227654,8000000.0,15000000.0,-1000000.0
2055,342,4,40078122.118257,2000000.0,-40000000.0,-1500000.0
2056,342,5,22392889.484837588,-1200000.0,-10000000.0,20000000.0
2057,342,6,25722428.734028045,800000.0,-25000000.0,6000000.0
